Date,Open,High,Low,Close,Volume
2019-03-22,46.50641268259627,47.06590052792044,45.42077158365428,45.48505401611328,169630800
2019-03-25,45.59455842593482,45.70645597035694,44.42559200356954,44.935081481933594,175381200
2019-03-26,45.63027370922542,45.920730708925866,43.944672043567564,44.4708251953125,199202000
2019-03-27,44.93746192285677,45.17792067619841,44.413688258793016,44.87080001831055,119393600
2019-03-28,44.98506649737201,45.13029496238023,44.6469944513923,44.9303092956543,83121600
2019-03-29,45.19459525041401,45.25411507712012,44.88747091024145,45.22316360473633,94256000
2019-04-01,45.6255113221176,45.63503289451936,44.849374206925575,45.53028106689453,111448000
2019-04-02,45.494557042435,46.29688647998632,45.48503547211655,46.19213104248047,91062800
2019-04-03,46.00881357119078,46.78257110861055,45.98500419384211,46.50878143310547,93087200
2019-04-04,46.37545200589024,46.75161762841101,45.98262272618478,46.589725494384766,76457200
2019-04-05,46.7706708206856,46.92542452241121,46.64686858586537,46.901615142822266,74106400
2019-04-08,46.763518854192455,47.67060007976338,46.74447208110534,47.639652252197266,103526800
2019-04-09,47.692037644042145,48.294377862741904,47.432528497673395,47.49681091308594,143072800
2019-04-10,47.30158392300267,47.792030232425006,47.1825442973062,47.763458251953125,86781200
2019-04-11,47.81822423539419,47.853934673821236,47.24445230598995,47.36587142944336,83603200
2019-04-12,47.425375959218904,47.649170988682975,46.71352147552395,47.34680938720703,111042800
2019-04-15,47.277790791980024,47.58015253910808,47.14208383873285,47.43254089355469,70146400
2019-04-16,47.48729225090989,47.94202089049343,47.27301873067345,47.437294006347656,102785600
2019-04-17,47.50633095737599,48.42055801926847,47.284919003230804,48.36103820800781,115627200
2019-04-18,48.35865586347392,48.6038771991631,48.21581049384585,48.53483581542969,96783200
2019-04-22,48.28961339420896,48.791960743297345,48.17295325708763,48.6943473815918,77758000
2019-04-23,48.67054780323138,49.46097279452284,48.54436606939777,49.396690368652344,93292000
2019-04-24,49.36811836306549,49.63476598723901,49.29431436943186,49.32050323486328,70162400
2019-04-25,49.241936964004154,49.463348946368356,48.834819804661606,48.8729133605957,74172800
2019-04-26,48.78244423832543,48.80625362004122,48.120584114004615,48.63959884643555,74596400
2019-04-29,48.66339973624621,49.03718592161168,48.53483853310215,48.71339797973633,88818800
2019-04-30,48.34436933918975,48.42531540799,47.4039570785258,47.775360107421875,186139600
2019-05-01,49.968074675183026,51.260843272461415,49.813320981383605,50.120445251464844,259309200
2019-05-02,49.958544811914926,50.627546867778136,49.551431362489616,49.79426956176758,127985200
2019-05-03,50.2085397880018,50.434714380027714,50.05140658953269,50.41328811645508,83569600
2019-05-06,48.63721289375776,49.720474308259035,48.44913186725117,49.634765625,129772400
2019-05-07,49.01576096722364,49.38240144232554,47.8134599345925,48.29676055908203,155054800
2019-05-08,48.06819897946514,48.88719217828683,48.03248854519136,48.306278228759766,105358000
2019-05-09,47.71109010219779,48.01583131452178,46.82067584826434,47.78727722167969,139634400
2019-05-10,47.18262742729656,47.524393875582966,46.07129660168653,47.125267028808594,164834800
2019-05-13,44.86197147628552,45.28499206018932,43.70044997525722,44.38636779785156,229722400
2019-05-14,44.55126706777633,45.3375626885166,44.31227095065522,45.08900833129883,146118800
2019-05-15,44.517797278142396,45.82749467057295,44.458048262926525,45.629127502441406,106178800
2019-05-16,45.387746348226955,45.999575728464684,45.13201879261702,45.428375244140625,132125600
2019-05-17,44.67554149512822,45.624356352136516,44.63491259367641,45.170265197753906,131516400
2019-05-20,43.860563641976256,44.05893083512368,43.086214994281725,43.75779342651367,154449200
2019-05-21,44.26685628541341,44.93126512693006,44.14257729693959,44.59667205810547,113459200
2019-05-22,44.133018185582294,44.38396480563618,43.62873629745547,43.6837043762207,118994400
2019-05-23,42.971508631637576,43.148363449235205,42.49590497882846,42.93804931640625,146118800
2019-05-24,43.067100347137895,43.53075340614285,42.68948603770904,42.773136138916016,94858800
2019-05-28,42.76118705714658,43.16031015583973,42.51980227917044,42.59627914428711,111792800
2019-05-29,42.16368579728549,42.86394617150037,42.06330788653476,42.393123626708984,113924800
2019-05-30,42.52934126682536,42.83525588238824,42.223426651262486,42.61299133300781,84873600
2019-05-31,42.118289580157494,42.538925128983735,41.821936694530024,41.84105682373047,108174400
2019-06-03,41.96772160988868,42.522190731499684,40.693871807776276,41.41802978515625,161584400
2019-06-04,41.92947891959907,42.978671716588416,41.70960293183085,42.93326187133789,123872000
2019-06-05,44.042208818039946,44.21189768368727,43.29176107697479,43.6263542175293,119093600
2019-06-06,43.755401877552906,44.32660235130905,43.533133631324745,44.26685333251953,90105200
2019-06-07,44.575157115158966,45.86812677005471,44.39830235170156,45.44510269165039,122737600
2019-06-10,45.84184325115213,46.692668818811526,45.79643340678976,46.02587127685547,104883600
2019-06-11,46.57078842709645,46.843243883403765,46.26965460069102,46.558837890625,107731600
2019-06-12,46.35329940510195,46.836072616312435,46.21946215370694,46.41065979003906,73012800
2019-06-13,46.532533465970424,47.03203437023856,46.26963998062483,46.401084899902344,86698400
2019-06-14,45.77970764982139,46.267258131465205,45.480962498943924,46.06411361694336,75046000
2019-06-17,46.102347467348565,46.59468250985322,45.927881330772394,46.33895492553711,58676400
2019-06-18,46.85519036892868,47.86853159056381,46.65443450201509,47.42877960205078,106204000
2019-06-19,47.72273967725771,47.77054181487059,47.156320085097796,47.290157318115234,84496800
2019-06-20,47.88765353768087,47.945013921889384,47.328403467116104,47.670169830322266,86056000
2019-06-21,47.51241796627832,48.00236062388434,47.35706833754004,47.50763702392578,191202400
2019-06-24,47.45028079634536,47.83745693129313,47.3618534124554,47.459842681884766,72881600
2019-06-25,47.4239885175278,47.622355693652125,46.673541002050435,46.74046325683594,84281200
2019-06-26,47.26624974905823,48.0358173204901,47.16587184584412,47.75141143798828,104270000
2019-06-27,47.86852455047612,48.17444289617968,47.69645072327974,47.73707962036133,83598800
2019-06-28,47.48374832133551,47.67972689411709,47.09418711775815,47.3021125793457,124442400
2019-07-01,48.556831127500786,48.872307690511114,47.95456000971146,48.16965866088867,109012000
2019-07-02,48.13621005808124,48.547283681806604,48.124259522560685,48.451683044433594,67740800
2019-07-03,48.583124628476725,48.86036096665152,48.44211781134659,48.85319137573242,45448000
2019-07-05,48.59984375106238,49.01330585838882,48.49229262103362,48.810157775878906,69062000
2019-07-08,47.99280233879046,48.133809151047075,47.419213204341766,47.80399703979492,101354400
2019-07-09,47.60802314605108,48.160103562324515,47.51481481144376,48.095577239990234,82312000
2019-07-10,48.24135870655863,48.690668843168744,48.17204780331115,48.571170806884766,71588400
2019-07-11,48.59030547775813,48.84842175102384,48.207913835239545,48.217472076416016,80767200
2019-07-12,48.38476534582828,48.755210073292474,48.32501631387571,48.587913513183594,70380800
2019-07-15,48.776721106125294,49.20213394156513,48.75521232885727,49.04439926147461,67789600
2019-07-16,48.896215043761046,49.25949016524323,48.6357101496391,48.87470626831055,67467200
2019-07-17,48.7671538673035,49.01570820127691,48.58073720512569,48.599857330322266,56430000
2019-07-18,48.75520120218422,49.20451500768722,48.68350164752872,49.15193557739258,74162400
2019-07-19,49.18299570943903,49.352684510163414,48.36324100532279,48.418209075927734,83717200
2019-07-22,48.67155855676903,49.52716510710405,48.66200031652238,49.524776458740234,89111600
2019-07-23,49.821136919084964,49.928684452662075,49.54150822627612,49.91195297241211,73420800
2019-07-24,49.63231510960469,49.98602828414967,49.512817070534965,49.87131118774414,59966400
2019-07-25,49.92389603495717,50.00754613010088,49.40766357491906,49.47697448730469,55638400
2019-07-26,49.586917965483835,50.12465927895895,49.505660153344266,49.6490592956543,70475600
2019-07-29,49.821129523719435,50.34213928080888,49.8163485805303,50.112701416015625,86693600
2019-07-30,49.89282876718518,50.2274255237216,49.54628512206538,49.89760971069336,135742800
2019-07-31,51.72354141436402,52.90657151472246,50.49988240999392,50.915733337402344,277125600
2019-08-01,51.12125839181598,52.108313337109216,49.410049286192155,49.81394958496094,216071600
2019-08-02,49.12086584402196,49.33596086524618,48.18878255632911,48.75998306274414,163448400
2019-08-05,47.3188422121064,47.476576876746385,46.02587235225602,46.2075080871582,209572000
2019-08-06,46.917329331748846,47.33796485122246,46.374807099768596,47.082237243652344,143299200
2019-08-07,46.70223638200557,47.69406889981579,46.32223339634937,47.56978988647461,133457600
2019-08-08,47.847020183801895,48.64287766257979,47.653433919438044,48.61897659301758,108038000
2019-08-09,48.292707715938555,48.64296573649967,47.810498015760096,48.21833801269531,98478800
2019-08-12,47.88967528334762,48.472644393502215,47.776920016376316,48.09599304199219,89927600
2019-08-13,48.225533277199396,50.893266254855526,48.09598298618555,50.13277053833008,188874000
2019-08-14,48.738921717537906,49.52580693537661,48.60217461253329,48.640560150146484,146189600
2019-08-15,48.81090512777732,49.21394238525781,47.90166625323127,48.39826965332031,108909600
2019-08-16,49.00761940403555,49.69854452652455,48.90206099247231,49.54020690917969,110481600
2019-08-19,50.528608151230536,51.03480602660316,50.38706558899019,50.463836669921875,97654400
2019-08-20,50.590983470819914,51.18354695733414,50.45663774540958,50.46623229980469,107537200
2019-08-21,51.09719348410533,51.255527463503284,50.76372681466608,51.01322555541992,86141600
2019-08-22,51.14516455142714,51.4450447285328,50.55979786001343,50.970035552978516,89014800
2019-08-23,50.2431331866759,50.87168465912164,48.22074260469428,48.61418533325195,187272000
2019-08-26,49.38667048720254,49.70574345904227,49.194746427216245,49.537811279296875,104174400
2019-08-27,49.866492404922475,50.03202690604211,48.82770667035322,48.97884750366211,103493200
2019-08-28,48.96444154769402,49.35308512364201,48.77731659181928,49.30750274658203,63755200
2019-08-29,50.02002231545943,50.21674550325925,49.578599495883154,50.142372131347656,83962000
2019-08-30,50.418258218749706,50.4878288131881,49.70814030749895,50.07759475708008,84573600
2019-09-03,49.52341086109975,49.65535887288814,48.99322475097742,49.34828186035156,80092000
2019-09-04,49.9936342340931,50.255128923822014,49.7369386531672,50.1855583190918,76752400
2019-09-05,50.859682455783634,51.33229394881414,50.74212809831234,51.1667594909668,95654800
2019-09-06,51.35148694097706,51.44025031008519,50.98203247914074,51.16196060180664,77449200
2019-09-09,51.540999601287744,51.92484765262386,50.63656371615153,51.38026428222656,109237600
2019-09-10,51.30590901786626,52.006428796977275,50.79011648570887,51.98723602294922,127111600
2019-09-11,52.31589898333976,53.66895822314736,52.234328791439815,53.640167236328125,177158400
2019-09-12,53.93046330551826,54.31910692667731,53.46504858550695,53.520225524902344,128906800
2019-09-13,52.77890311104911,52.96842574335449,52.06398990298036,52.47902297973633,159053200
2019-09-16,52.23434072600189,52.810113005531775,52.193557451057096,52.75493240356445,84632400
2019-09-17,52.769315475406735,52.975633179223315,52.567793218654614,52.946842193603516,73274800
2019-09-18,53.0332094166562,53.46263988380928,52.64456587529819,53.44344711303711,101360000
2019-09-19,53.26112420617858,53.68095650952987,52.86768150832097,53.00922775268555,88242400
2019-09-20,53.10998544062051,53.39307059939063,52.17195927300286,52.23433303833008,221652400
2019-09-23,52.52701683843027,52.74053140147138,52.21514068797828,52.471839904785156,76662000
2019-09-24,53.026016216053826,53.376277900497726,52.10478511979031,52.22233581542969,124763200
2019-09-25,52.43104739925435,53.13876383787783,52.092781703491944,53.02600860595703,87613600
2019-09-26,52.7789263832992,53.00443692718603,52.49823889590211,52.75253677368164,75334000
2019-09-27,52.90845463776227,53.009217592623266,52.12636850039442,52.49582290649414,101408000
2019-09-30,52.99482716237936,53.877676369428805,52.96843755851151,53.7313346862793,103909600
2019-10-01,53.99522635512258,54.75092292917973,53.78650726482421,53.880069732666016,139223200
2019-10-02,53.5130199648798,53.63777114984615,52.28231048438784,52.529415130615234,138449200
2019-10-03,52.4022686494978,53.00922959696973,51.610587778437704,52.975643157958984,114426000
2019-10-04,54.13196864675856,54.57579275889607,53.71213641227853,54.460636138916016,138478800
2019-10-07,54.283106900757275,55.16115320827285,54.17994622439848,54.47262954711914,122306000
2019-10-08,54.175155017507095,54.712537951919714,53.81769652866201,53.83448791503906,111820000
2019-10-09,54.46544647216797,54.64777233374476,54.13197980362061,54.46544647216797,74770400
2019-10-10,54.68134539656082,55.283507092490474,54.53020828720955,55.19953918457031,113013600
2019-10-11,55.88567662071718,57.010827782874266,55.73213809572937,56.66776657104492,166795600
2019-10-14,56.35347435948454,57.12836727574025,56.298297438788765,56.586181640625,96427600
2019-10-15,56.710934394719835,57.013212266031545,56.348680493815976,56.45423889160156,87360000
2019-10-16,55.98642187493168,56.43504505704792,55.9456386148568,56.22632598876953,73903200
2019-10-17,56.39907017958543,56.653368012877294,56.02242253800609,56.44465255737305,67585200
2019-10-18,56.27911289972252,56.996427616238385,56.20714092357815,56.71574020385742,97433600
2019-10-21,56.9820373510636,57.8145050826637,56.93405725098848,57.69934844970703,87247200
2019-10-22,57.85528230228995,58.10478099298496,57.48582788297742,57.56739807128906,82293600
2019-10-23,58.0807886698407,58.35427921905452,57.869671873729565,58.339881896972656,75828800
2019-10-24,58.65896497767729,58.72853923419843,58.01122447632799,58.435855865478516,69275200
2019-10-25,58.33509163394323,59.19154751127854,58.26791876751091,59.15556335449219,73477200
2019-10-28,59.35708206282803,59.79610707966142,59.18914989643876,59.74812698364258,96572800
2019-10-29,59.728952705674175,59.91607770053574,58.193567193823476,58.366294860839844,142839600
2019-10-30,58.71893364927705,58.84848392967806,57.86727691472334,58.35907745361328,124522000
2019-10-31,59.313899074252156,59.77691229315657,56.91965319473829,59.678550720214844,139162000
2019-11-01,59.865675001652114,61.39866224623704,59.774513921473265,61.372276306152344,151125200
2019-11-04,61.7345350313778,61.859289881741645,61.26672630639548,61.77532196044922,103272000
2019-11-05,61.66734989653974,61.94084410214537,61.49222457803436,61.686546325683594,79897600
2019-11-06,61.60020020542611,61.77293152622351,61.26433578201322,61.712955474853516,75864400
2019-11-07,62.259150929671776,62.64656000743047,62.10755639243026,62.4251823425293,94940400
2019-11-08,62.247149446607565,62.668242301002806,61.804401269465195,62.5960578918457,69986400
2019-11-11,62.153294578801074,63.15670179993988,62.148484733219185,63.09173583984375,81821200
2019-11-12,62.93532822242976,63.233707563546645,62.78374097219779,63.03398513793945,87388800
2019-11-13,62.83425855316897,63.71253625362745,62.819821674837314,63.637943267822266,102734400
2019-11-14,63.4647023927725,63.736609212071365,63.067673495747776,63.19761276245117,89182800
2019-11-15,63.447842302165945,63.95315502891984,63.28662806062503,63.94834518432617,100206400
2019-11-18,63.95796632642828,64.35018529631039,63.580191577203664,64.27078247070312,86703200
2019-11-19,64.46327609265741,64.48734000161132,63.859313834576106,64.07587432861328,76167200
2019-11-20,63.89540579483597,64.02533768482304,62.65859284317202,63.32993698120117,106234400
2019-11-21,63.45023714672934,63.52723870318722,62.846267662126294,63.045989990234375,121395200
2019-11-22,63.18556681769094,63.32753434710897,62.76447407435324,62.99066162109375,65325200
2019-11-25,63.214444588644916,64.11197639359949,63.16872535757396,64.09513092041016,84020400
2019-11-26,64.2322767453233,64.28521440608328,63.16390384145732,63.59462356567383,105207600
2019-11-27,63.90503892603565,64.48254348721751,63.84007296737668,64.4488525390625,65235600
2019-11-29,64.15048034055641,64.48735310453695,63.98204028692839,64.306884765625,46617600
2019-12-02,64.31168141512865,64.54749597316658,63.3925017784307,63.5633430480957,94487200
2019-12-03,62.15570396819638,62.44926610451152,61.669645200283924,62.43001937866211,114430400
2019-12-04,62.81981146620402,63.3588077517284,62.72596442902417,62.98102569580078,67181600
2019-12-05,63.474328245499024,63.97964107924649,63.21926690581925,63.9050407409668,74424400
2019-12-06,64.36223017433375,65.20922559007963,64.3189121926835,65.13944244384766,106075600
2019-12-09,64.96860578052659,65.16110241589925,63.74382813052384,64.22748565673828,128042400
2019-12-10,64.63171799255643,64.98543616897592,63.972402115751365,64.60284423828125,90420400
2019-12-11,64.68225540996873,65.23328743607989,64.60766242070665,65.15387725830078,78756800
2019-12-12,64.43441949509666,65.58460415390351,64.32373429636719,65.31991577148438,137310400
2019-12-13,65.31991978161426,66.24391691065055,65.19238909997512,66.20782470703125,133587600
2019-12-16,66.65296604245897,67.56493467366947,66.64815619751495,67.34114837646484,128186000
2019-12-17,67.27136424228581,67.80073350823116,67.08607875742219,67.4734878540039,114158400
2019-12-18,67.32670799551974,67.83202073279126,67.16308515663923,67.31227111816406,116028400
2019-12-19,67.25450901811797,67.6587561829255,67.12216855664366,67.37963104248047,98369200
2019-12-20,67.91141820231184,68.012476324904,67.02832353839587,67.24007415771484,275978000
2019-12-23,67.50234405909875,68.39746687445842,67.46384328450273,68.33731079101562,98572000
2019-12-24,68.50337109692963,68.55149892131642,68.07746848987897,68.40230560302734,48478800
2019-12-26,68.53463746360407,69.77626014178544,68.50576371301644,69.75941467285156,93121200
2019-12-27,70.05055894586623,70.73633980564549,69.32868590257696,69.7329330444336,146266000
2019-12-30,69.65112683312934,70.42834617784854,68.6308818725006,70.14681243896484,144114400
2019-12-31,69.76424714741452,70.66658886235176,69.66559023872163,70.65937042236328,100805600
2020-01-02,71.28257523373918,72.33170151465225,71.02992253216576,72.27154541015625,135480400
2020-01-03,71.50151891326733,72.326858611121,71.34511456584144,71.56889343261719,146322800
2020-01-06,70.693043053502,72.17769145821572,70.44279162661955,72.13919067382812,118387200
2020-01-07,72.148820106767,72.40388138645835,71.58095004051803,71.79991912841797,108872000
2020-01-08,71.50395296037216,73.25569843032547,71.50395296037216,72.95491790771484,132079200
2020-01-09,73.9294436077337,74.69703608624071,73.67919950094557,74.5045394897461,170108400
2020-01-10,74.73793929040194,75.2360335553344,74.17247048793807,74.67296600341797,140644800
2020-01-13,74.98817176909989,76.294760154214,74.87026085076248,76.2682876586914,121532000
2020-01-14,76.20574860255036,76.41509065064128,75.11572039023919,75.23843383789062,161954400
2020-01-15,75.0387288028542,75.91700649010697,74.48528821645434,74.91600799560547,121923600
2020-01-16,75.45738719439537,75.96510837901029,75.09645067820102,75.85441589355469,108829200
2020-01-17,76.10227258526983,76.69661511764261,75.7966822559434,76.6942138671875,137816400
2020-01-21,76.32366259336249,76.76400206376488,76.03731893774885,76.17447662353516,110843200
2020-01-22,76.65810863389025,76.99738987709428,76.35251832728817,76.44636535644531,101832400
2020-01-23,76.499312044199,76.89393223945343,75.95308995960856,76.81452941894531,104472000
2020-01-24,77.05998219911793,77.80110229414466,76.40307478925112,76.59317016601562,146537600
2020-01-27,74.60800908323662,75.01947479638015,73.36157631651781,74.3409194946289,161940000
2020-01-28,75.21921487710054,76.61483394161012,75.12055795784767,76.4439926147461,162234000
2020-01-29,78.07057802839189,78.88869939934182,77.33185946671645,78.04410552978516,216229200
2020-01-30,77.12975418029563,77.9839679399373,76.69903440937786,77.9310302734375,126743200
2020-01-31,77.22362047859812,77.64471336153747,74.1821305597575,74.47569274902344,199588400
2020-02-03,73.22200714636392,75.4333461257712,72.7215115901091,74.27113342285156,173788400
2020-02-04,75.87128624120515,76.91319410520111,75.46703897288427,76.72309875488281,136616400
2020-02-05,77.84681134417079,78.14519062464261,76.74716330264357,77.34872436523438,118826800
2020-02-06,77.61823424457238,78.25588759836752,77.06239232642683,78.25347900390625,105425600
2020-02-07,77.75418535570422,78.00261640454451,76.70016229061778,77.18978881835938,117684000
2020-02-10,75.77880950230002,77.5564193725586,75.6992182164735,77.5564193725586,109348800
2020-02-11,78.05084526254171,78.12320094971115,76.87139603677542,77.08847045898438,94323200
2020-02-12,77.53711376977571,78.9239878248454,77.53711376977571,78.9191665649414,113730400
2020-02-13,78.19318940786071,78.68281610162644,77.99058602016845,78.3572006225586,94747600
2020-02-14,78.32580849927255,78.62489586415948,77.86995292388279,78.37646484375,80113600
2020-02-18,76.0634053664393,77.12225708916644,75.88250875090567,76.94136047363281,152531200
2020-02-19,77.18254532561073,78.28481031761038,77.18254532561073,78.05567169189453,93984000
2020-02-20,77.81689526489554,78.30410746194534,76.75080805425196,77.2549057006836,100566000
2020-02-21,76.84969364795695,77.29108544658935,74.89118775773731,75.50623321533203,129554000
2020-02-24,71.69778197998241,73.3668508412422,69.76098226638659,71.919677734375,222195200
2020-02-25,72.58780502811709,72.96889076529182,69.0132851459726,69.48361206054688,230673600
2020-02-26,69.10973099237307,71.84730078233405,69.10249542340598,70.58584594726562,198054800
2020-02-27,67.80006808151072,68.98192476086734,65.83673284364053,65.9718017578125,320605600
2020-02-28,62.04996979820484,67.15125422909904,61.83530222470277,65.93321228027344,426510000
2020-03-02,68.08465633915449,72.7059623843327,66.98480559511727,72.07161712646484,341397200
2020-03-03,73.24383324028676,73.32342450844571,68.93366391267253,69.78267669677734,319475600
2020-03-04,71.50000237914564,73.17872118058433,70.70164577624014,73.01953125,219178400
2020-03-05,71.27807270497505,72.25009001910128,70.2867629946478,70.65097045898438,187572800
2020-03-06,68.01711156290271,70.14445703154458,67.83139373082778,69.71271514892578,226176800
2020-03-09,63.61530881776465,67.07405117029745,63.43441220501271,64.19900512695312,286744800
2020-03-10,66.84493210656007,69.08804757078283,64.9708381447339,68.8227310180664,285290000
2020-03-11,66.9052206904251,67.82899618098686,65.57140256073914,66.4324722290039,255598800
2020-03-12,61.73157866504394,65.1227869054102,59.81648575015455,59.8719596862793,418474000
2020-03-13,63.89028601752773,67.51545445631106,61.01040718580854,67.04512023925781,370732000
2020-03-16,58.35724684046864,62.4889229945198,57.88691638094368,58.419960021972656,322423600
2020-03-17,59.69829586216656,62.13436816241869,57.5010047474182,60.98869323730469,324056000
2020-03-18,57.831453154323114,60.29888239127563,57.192282792764566,59.49570083618164,300233600
2020-03-19,59.66934960367585,60.98386423258545,58.51643550459872,59.03982925415039,271857200
2020-03-20,59.6187005747609,60.74026183260014,54.99257275597992,55.291656494140625,401693200
2020-03-23,55.01187186548029,55.11317353712298,51.280577065059646,54.117034912109375,336752800
2020-03-24,57.00896347667582,59.74170869121859,56.512101379550025,59.54634094238281,287531200
2020-03-25,60.47976645109919,62.288732546346424,58.92405634525676,59.21831512451172,303602000
2020-03-26,59.45951799394508,62.39245259049927,59.420925829165725,62.33456802368164,252087200
2020-03-27,60.96215304640848,61.714681710456084,59.587339648494336,59.75376510620117,204216800
2020-03-30,60.47735878660068,61.630272940074015,60.154154031335516,61.459022521972656,167976400
2020-03-31,61.6495682716932,63.31140135824747,60.781263041812586,61.33359909057617,197002000
2020-04-01,59.45468518637688,59.990139440698485,57.6770756954336,58.10640335083008,176218400
2020-04-02,57.968921460111474,59.129071143668284,57.13920841031964,59.07600784301758,165934000
2020-04-03,58.56225892051635,59.26172428830562,57.638479859243176,58.22699737548828,129880000
2020-04-06,60.51594604650854,63.460940873525914,60.14933155714907,63.30657958984375,201820400
2020-04-07,65.31572880710591,65.53281061360002,62.4696252718209,62.57333755493164,202887200
2020-04-08,63.3717110057614,64.4884474840079,63.007510761837494,64.17489624023438,168895200
2020-04-09,64.80923169926753,65.13966834587349,63.84444973045493,64.63797760009766,161834800
2020-04-13,64.71514828862199,66.01519525081281,64.11698094413983,65.90665435791016,131022800
2020-04-14,67.5347430495296,69.5246060143818,67.06440885901065,69.23516845703125,194994800
2020-04-15,68.11361434863234,69.0615109892011,67.68670092198845,68.60324096679688,131154400
2020-04-16,69.3147638013278,69.51254587742164,68.10155073366812,69.1483383178711,157125200
